school_id,school_name,district,block,School_Type,Class_Range_Label,Enroll_2223,Enroll_2324,Enroll_2425,Enroll_2526,Overall_Growth_pct,Trend_Tag,Stability_Label,CV_Pct,Girls_Ratio_Current,Girls_Growth_Pct,Boys_Growth_Pct,Girls_Imbalance_Flag,Girls_Declining_Flag,Avg_Continuity_Current,Low_Continuity_Flag,Weak_Continuity_Flag,Enroll_Gap_Current,Enroll_Pattern_Tag,Risk_Score,Risk_Level,Decline_flag,Severe_Decline_flag,Low_Continuity_flag,Wide_Enroll_Spread_flag,Low_Enrollment_flag,Volatile_flag,Girls_Decline_flag,Gender_Imbalance_flag,Small_School_flag,Gender_Driver,Class_Driver,Growth_Pattern_Tag,Model_School_Flag,Primary_Reason,Confidence_Level,All_Reasons_Detected,Potential_Score,Potential_Tag,Investment_Worthy,Girls_Progression_pct,Cont_C8_C9_pct,Weakest_Step,C10_C11_Trend,Ladder_Tag,Recovery_Pattern,Recovery_Strength,Had_Decline,Size_Tag,Size_Trend,Closure_Risk_Score,Closure_Risk_Tag,Active_Alerts,Max_Alert_Severity,Alert_Count
9120708307,KIRAN DEVI RAJKEYA INTER COLLEGE BAMOTI,ALIGARH,CHANDAUS,Middle_to_Secondary,6-10,169.0,138.0,193,177,4.73,Volatile,Moderate,13.65,0.497,14.29,-3.26,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,3,Medium Potential,True,2100000.0,1600000.0,C10-C11,More Girls Enrolling in C11,Moderate Enrollment,Full Recovery,Strong,True,Small School,Fluctuating,0,Safe,GIRLS ENROLLMENT DROP,HIGH,1
9120703804,Pt Deendayal Upadhyay Govt Model Inter College,ALIGARH,CHANDAUS,Middle_to_Higher,6-12,199.0,250.0,234,259,30.15,Volatile,Moderate,11.23,0.552,31.19,28.89,Yes,No,206.05,No,No,-24.53,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,True,,,,4,High Potential,True,147.8,165.2,C10-C11,More Girls Enrolling in C11,Class 10-11 Enrollment Gap,Full Recovery,Strong,True,Medium School,Fluctuating,0,Safe,,,0
9120708603,RAJKEYA HIGH SCHOOL PORAI CHANDAUS,ALIGARH,CHANDAUS,Senior_Secondary,9-12,49.0,41.0,45,51,4.08,Recovery,Moderate,9.53,0.431,15.79,-3.33,Yes,No,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,No,No,Yes,No,,,,False,,,,3,Medium Potential,True,0.0,900000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9120701402,RAJKEYA KANYA INTER COLLEGE DEORAU MOD,ALIGARH,CHANDAUS,Middle_to_Secondary,6-10,265.0,233.0,208,226,-14.72,Recovery,Moderate,10.21,1.0,-14.72,,No,Yes,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,,,,False,Undetermined,LOW,Undetermined,2,Medium Potential,False,6700000.0,5600000.0,C9-C10,More Girls Enrolling in C11,Strong Enrollment,Late Recovery,Weak,True,Medium School,Fluctuating,0,Safe,,,0
9120101303,RAJKEYA HIGH SCHOOL RAHSUPUR DHANIPUR,ALIGARH,DHANIPUR,Senior_Secondary,9-12,62.0,52.0,81,94,51.61,Recovery,Volatile,26.08,0.532,92.31,22.22,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,3,Medium Potential,True,0.0,2200000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9120103509,RAJKEYA KANYA INTER COLLEGE KALAI,ALIGARH,DHANIPUR,Middle_to_Higher,6-12,231.0,212.0,197,184,-20.35,Consistent Decline,Moderate,9.82,1.0,-20.35,,No,Yes,206.05,No,No,-87.5,Narrow Spread,6,HIGH RISK,Yes,Yes,No,No,No,No,Yes,No,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary",0,Low Potential,False,187.5,133.3,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap,Still Declining,No Recovery,True,Small School,Getting Smaller,2,At Risk,4-YEAR ENROLLMENT DECLINE,HIGH,1
9120409603,RAJKEY HIGH SCHOOL NAVIPUR,ALIGARH,GANGIRI,Senior_Secondary,9-12,13.0,11.0,16,19,46.15,Recovery,Volatile,23.73,1.0,137.5,-100.0,No,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,No,Yes,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,3,Medium Potential,True,0.0,1100000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Micro School,Fluctuating,2,At Risk,MICRO SCHOOL,HIGH,1
9120402514,RAJKEYA HIGH SCHOOL GANGIRI ALIGARH,ALIGARH,GANGIRI,Senior_Secondary,9-12,45.0,52.0,62,75,66.67,Consistent Growth,Volatile,22.27,0.627,38.24,154.55,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,1600000.0,C10-C11,Stable,Secondary School Only,No Recovery Needed,Strong,False,Small School,Growing,1,Monitor,,,0
9120401935,RAJKEYA KANYA INTER COLLEGE CHHARA,ALIGARH,GANGIRI,Middle_to_Higher,6-12,56.0,51.0,72,74,32.14,Recovery,Volatile,18.13,1.0,32.14,,No,No,206.05,No,No,-80.0,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,Yes,No,No,No,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False,,,,1,Low Potential,False,180.0,379.9,C10-C11,Stable,Class 10-11 Enrollment Gap,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9121108003,GAYATRI DEEVI RAJKEY INTER COLLEGE  GORAI,ALIGARH,GONDA,Full_School,1-12,413.0,441.0,258,246,-40.44,Peaked,Volatile,29.99,0.504,-43.38,-37.11,Yes,Yes,206.05,No,No,-97.22,Narrow Spread,5,MEDIUM RISK,No,Yes,No,No,No,Yes,Yes,Yes,No,,,,False,Migration/Population Shift,HIGH,"Migration/Population Shift, Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Infrastructure/External Shock",0,Low Potential,False,227.8,138.9,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap,Still Declining,No Recovery,True,Medium School,Fluctuating,0,Safe,,,0
9121109505,Pt Deendayal Upadhyay Govt Model Inter College Tamotia,ALIGARH,GONDA,Middle_to_Higher,6-12,181.0,180.0,172,143,-20.99,Consistent Decline,Moderate,10.53,0.538,-17.2,-25.0,Yes,Yes,206.05,No,No,8.0,Narrow Spread,7,HIGH RISK,Yes,Yes,No,No,No,No,Yes,Yes,No,,,,False,Migration/Population Shift,MEDIUM,Migration/Population Shift,2,Medium Potential,False,146.1,107.7,C9-C10,More Girls Enrolling in C11,Strong Enrollment,Still Declining,No Recovery,True,Small School,Getting Smaller,2,At Risk,4-YEAR ENROLLMENT DECLINE; ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,3
9121108012,SMT SAROJ SINGH RASTREYA I.C.GORAI,ALIGARH,GONDA,Middle_to_Higher,6-12,579.0,620.0,498,489,-15.54,Peaked,Moderate,11.63,0.548,-6.29,-24.57,Yes,Yes,206.05,No,No,-98.08,Narrow Spread,4,MEDIUM RISK,No,Yes,No,No,No,No,Yes,Yes,No,,,,False,Migration/Population Shift,HIGH,"Migration/Population Shift, Economic/Child Labour",1,Low Potential,False,232.0,264.0,C10-C11,Fewer Girls Enrolling in C11,Strong Enrollment,Still Declining,No Recovery,True,Medium School,Fluctuating,0,Safe,,,0
9121207805,GOVT. HIGH SCHOOL JAWAR,ALIGARH,IGLAS,Senior_Secondary,9-12,115.0,109.0,107,145,26.09,Recovery,Moderate,14.84,0.538,34.48,17.54,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True,,,,3,Medium Potential,True,0.0,3700000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9121206027,RAJKEY KANYA INTER COLLEGE,ALIGARH,IGLAS,Middle_to_Higher,6-12,203.0,204.0,227,246,21.18,Consistent Growth,Moderate,9.35,1.0,21.18,,No,No,206.05,No,No,-32.26,Narrow Spread,0,LOW RISK,No,No,No,No,No,No,No,No,No,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False,,,,2,Medium Potential,False,132.3,200.0,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap,No Recovery Needed,Strong,False,Medium School,Growing,0,Safe,,,0
9121200701,RAJKEYA HIGH SCHOOL RAITPUR IGLAS,ALIGARH,IGLAS,Senior_Secondary,9-12,55.0,34.0,41,50,-9.09,Recovery,Volatile,20.78,0.6,-6.25,-13.04,Yes,Yes,206.05,No,No,,Narrow Spread,5,MEDIUM RISK,No,No,No,No,Yes,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Infrastructure/External Shock",2,Medium Potential,False,0.0,1800000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Very Small,Fluctuating,1,Monitor,,,0
9120610205,ABHINAY VIDHYALAY CHHLESAR,ALIGARH,JAWAN,Secondary_Only,9-10,35.0,27.0,19,20,-42.86,Recovery,Volatile,29.35,0.6,33.33,-69.23,Yes,No,206.05,No,No,100.0,Wide Spread,9,HIGH RISK,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour",2,Medium Potential,False,0.0,33.3,C9-C10,Stable,Secondary School Only,Late Recovery,Weak,True,Micro School,Fluctuating,3,High Risk,CONTINUITY COLLAPSE; MICRO SCHOOL,CRITICAL,2
9120611803,GHS PIPLAUTH,ALIGARH,JAWAN,Senior_Secondary,9-12,94.0,86.0,95,103,9.57,Recovery,Moderate,7.35,0.505,13.04,6.25,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,3,Medium Potential,True,0.0,3400000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Moderate,True,Small School,Fluctuating,1,Monitor,,,0
9120601315,GOVERNTMENT INTER COLLEGE BARAULI,ALIGARH,JAWAN,Middle_to_Higher,6-12,55.0,83.0,68,85,54.55,Volatile,Volatile,19.33,0.471,33.33,80.0,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,3,Medium Potential,True,0.0,800000.0,C11-C12,More Girls Enrolling in C11,Collapsed Enrollment,Full Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9120609204,RAJKEY KANYA INTER OLLEGE GODHA JAWAN,ALIGARH,JAWAN,Middle_to_Secondary,6-10,364.0,313.0,291,254,-30.22,Consistent Decline,Volatile,15.05,1.0,-30.22,,No,Yes,206.05,No,No,,Narrow Spread,7,HIGH RISK,Yes,Yes,No,No,No,Yes,Yes,No,No,,,,False,Undetermined,LOW,Undetermined,0,Low Potential,False,7700000.0,5100000.0,C10-C11,More Girls Enrolling in C11,Moderate Enrollment,Still Declining,No Recovery,True,Medium School,Getting Smaller,2,At Risk,4-YEAR ENROLLMENT DECLINE; ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,3
9120601603,RAJKEYA HIGH SCHOOL KHURD KHERA JAWAN,ALIGARH,JAWAN,Senior_Secondary,9-12,41.0,44.0,52,51,24.39,Peaked,Moderate,11.38,0.588,50.0,0.0,Yes,No,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,No,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,1200000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9120805708,Pt Deendayal Upadhyay Govt Model Inter College kherasattu,ALIGARH,KHAIR,Middle_to_Higher,6-12,167.0,206.0,237,232,38.92,Peaked,Volatile,15.22,0.44,32.47,44.44,Yes,No,206.05,No,No,-32.14,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True,,,,2,Medium Potential,False,80.0,166.7,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap,Full Recovery,Strong,True,Medium School,Fluctuating,0,Safe,,,0
9120805602,RAJKEYA  INTER COLLEGE  AHROLA KHAIR,ALIGARH,KHAIR,Middle_to_Higher,6-12,169.0,172.0,144,134,-20.71,Peaked,Moderate,12.07,0.5,-26.37,-14.1,Yes,Yes,206.05,No,No,-12.0,Narrow Spread,4,MEDIUM RISK,No,Yes,No,No,No,No,Yes,Yes,No,,,,False,Social/Gender Barrier,HIGH,"Migration/Population Shift, Social/Gender Barrier, Higher Education Transition Issue, Low Enrollment at Board Class Boundary",0,Low Potential,False,181.8,36.4,C8-C9,Fewer Girls Enrolling in C11,Multiple Enrollment Gaps,Still Declining,No Recovery,True,Small School,Fluctuating,0,Safe,CONTINUITY COLLAPSE,CRITICAL,1
9120802203,VIKRAM VIDHYA MANDIR RAJKEYA INTER COLLEGE BANKNER KHAIR,ALIGARH,KHAIR,Middle_to_Secondary,6-10,321.0,282.0,256,251,-21.81,Consistent Decline,Moderate,11.54,0.506,-21.6,-22.01,Yes,Yes,206.05,No,No,,Narrow Spread,7,HIGH RISK,Yes,Yes,No,No,No,No,Yes,Yes,No,,,,False,Migration/Population Shift,MEDIUM,Migration/Population Shift,2,Medium Potential,False,4000000.0,2400000.0,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap,Still Declining,No Recovery,True,Medium School,Getting Smaller,2,At Risk,4-YEAR ENROLLMENT DECLINE,HIGH,1
9121000503,RAJKEYA HIGH SCHOOL SINGHARPUR,ALIGARH,LODHA,Senior_Secondary,9-12,250.0,249.0,249,259,3.6,Stable,Stable,1.93,0.56,2.84,4.59,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,1,Low Potential,False,0.0,7200000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Weak,True,Medium School,Fluctuating,1,Monitor,,,0
9121307839,NAURANGI LAL RAJKIYA INTER COLLEGE,ALIGARH,NAGAR ALIGARH,Middle_to_Higher,6-12,1205.0,1243.0,1245,1163,-3.49,Peaked,Stable,3.18,0.0,,-3.49,Yes,No,206.05,No,No,-80.0,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,0,Low Potential,False,,,,No Girls Data,No Girls Data,Still Declining,No Recovery,True,Large School,Fluctuating,0,Safe,GENDER DESERT,HIGH,1
9121307973,RAJKEYA KANYA INTER COLLEGE,ALIGARH,NAGAR ALIGARH,Full_School,1-12,1148.0,1182.0,1189,1142,-0.52,Stable,Stable,2.03,1.0,-0.52,,No,Yes,206.05,No,No,-78.68,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,,,,False,,,,1,Low Potential,False,178.7,187.5,C11-C12,More Girls Enrolling in C11,Strong Enrollment,Still Declining,No Recovery,True,Large School,Fluctuating,0,Safe,,,0
9121403616,RAJKEYA KANYA INTER COLLEGE ATRAULI,ALIGARH,NAGAR ATRAULI,Middle_to_Higher,6-12,918.0,848.0,715,678,-26.14,Consistent Decline,Moderate,14.23,1.0,-26.14,,No,Yes,206.05,No,No,-193.33,Narrow Spread,6,HIGH RISK,Yes,Yes,No,No,No,No,Yes,No,No,,,,False,Undetermined,LOW,Undetermined,0,Low Potential,False,293.3,258.3,C9-C10,More Girls Enrolling in C11,Strong Enrollment,Still Declining,No Recovery,True,Large School,Getting Smaller,2,At Risk,4-YEAR ENROLLMENT DECLINE,HIGH,1
9120906504,RAJKEYA HIGH SCHOOL SIMROTHI TAPPAL,ALIGARH,TAPPAL,Senior_Secondary,9-12,57.0,50.0,54,84,47.37,Recovery,Volatile,25.21,0.5,50.0,44.83,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,3,Medium Potential,True,0.0,2200000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9120911213,SMT REVATI GOYAL RAJKEYA KANYA I.C. JATTA,ALIGARH,TAPPAL,Middle_to_Higher,6-12,118.0,109.0,99,124,5.08,Recovery,Moderate,9.7,1.0,5.08,,No,No,206.05,No,No,9.52,Narrow Spread,0,LOW RISK,No,No,No,No,No,No,No,No,No,,,,False,,,,2,Medium Potential,False,90.5,152.4,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap,Late Recovery,Strong,True,Small School,Fluctuating,0,Safe,,,0
9480110905,G G I C AKBARPUR,AMBEDKAR NAGAR,AKBARPUR,Full_School,1-12,123.0,72.0,76,68,-44.72,Volatile,Volatile,30.34,1.0,-44.72,,No,Yes,206.05,No,No,,Narrow Spread,6,HIGH RISK,No,Yes,No,No,Yes,Yes,Yes,No,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary",0,Low Potential,False,1800000.0,1800000.0,C10-C11,Stable,Class 10-11 Enrollment Gap,Still Declining,No Recovery,True,Small School,Fluctuating,1,Monitor,ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,2
9480103707,GOVT GIRLS INTER COLLEGE BEWANA,AMBEDKAR NAGAR,AKBARPUR,Middle_to_Secondary,6-10,282.0,291.0,351,384,36.17,Consistent Growth,Moderate,14.93,1.0,36.17,,No,No,206.05,No,No,,Narrow Spread,0,LOW RISK,No,No,No,No,No,No,No,No,No,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False,,,,2,Medium Potential,False,9700000.0,9600000.0,C9-C10,More Girls Enrolling in C11,Strong Enrollment,No Recovery Needed,Strong,False,Medium School,Growing,0,Safe,,,0
9480114803,GOVT HIGHER SEC SCH KAHARA SULEMPUR,AMBEDKAR NAGAR,AKBARPUR,Senior_Secondary,9-12,38.0,34.0,45,70,84.21,Recovery,Volatile,34.55,0.543,72.73,100.0,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,1900000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9480106311,GOVT HIGHER SEC SCH RAMPUR SAKARWARI,AMBEDKAR NAGAR,AKBARPUR,Senior_Secondary,9-12,34.0,25.0,20,35,2.94,Recovery,Volatile,25.37,0.514,5.88,0.0,Yes,No,206.05,No,No,,Narrow Spread,5,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,Yes,,,,False,,,,3,Medium Potential,True,0.0,1300000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Strong,True,Very Small,Fluctuating,2,At Risk,,,0
9480107905,GOVT INTER COLLEGE AKBARPUR,AMBEDKAR NAGAR,AKBARPUR,Middle_to_Secondary,6-10,492.0,496.0,512,396,-19.51,Peaked,Moderate,11.12,0.492,-21.69,-17.28,Yes,Yes,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,Yes,No,No,No,No,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Migration/Population Shift, Higher Education Transition Issue, Low Enrollment at Board Class Boundary",0,Low Potential,False,7100000.0,4000000.0,C10-C11,Stable,Strong Enrollment,Still Declining,No Recovery,True,Medium School,Fluctuating,0,Safe,ENROLLMENT CRASH; GIRLS ENROLLMENT DROP,CRITICAL,2
9480101909,Pt Deendayal Upadhyay Govt Model Inter College Jafarganj,AMBEDKAR NAGAR,AKBARPUR,Middle_to_Higher,6-12,64.0,68.0,123,199,210.94,Consistent Growth,Volatile,55.54,0.513,200.0,223.33,Yes,No,206.05,No,No,-385.71,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Boys-Led,Lower_Class_Growth,Boys-Led Lower Class Growth,True,,,,3,Medium Potential,True,299.9,899.8,C10-C11,More Girls Enrolling in C11,Multiple Enrollment Gaps,No Recovery Needed,Strong,False,Small School,Growing,0,Safe,,,0
9480100906,SAVITRI BAI FULE GOVT. GIRLS INTER COLLEGE,AMBEDKAR NAGAR,AKBARPUR,Middle_to_Secondary,6-10,408.0,389.0,409,400,-1.96,Volatile,Stable,2.31,1.0,-1.96,,No,Yes,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,,,,False,,,,0,Low Potential,False,11100000.0,9200000.0,C10-C11,Fewer Girls Enrolling in C11,Strong Enrollment,Still Declining,Weak,True,Medium School,Fluctuating,0,Safe,,,0
9480200403,GOVT HIGHER SEC SCH LAKHANPUR,AMBEDKAR NAGAR,BASKHARI,Senior_Secondary,9-12,96.0,73.0,53,64,-33.33,Recovery,Volatile,25.55,0.609,-35.0,-30.56,Yes,Yes,206.05,No,No,,Narrow Spread,7,HIGH RISK,No,Yes,No,No,Yes,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary",1,Low Potential,False,0.0,2200000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Strong,True,Small School,Fluctuating,2,At Risk,,,0
9480210203,RAJKIYA HIGHER SEC SCH00L TARAULI MUBARAKPUR,AMBEDKAR NAGAR,BASKHARI,Senior_Secondary,9-12,43.0,28.0,22,50,16.28,Recovery,Volatile,36.28,0.66,32.0,-5.56,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,3,Medium Potential,True,0.0,2400000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Strong,True,Very Small,Fluctuating,1,Monitor,,,0
9480308014,GOVT GIRLS INTER COLLEGE BHEETI,AMBEDKAR NAGAR,BHEETI,Middle_to_Secondary,6-10,83.0,100.0,148,162,95.18,Consistent Growth,Volatile,30.63,1.0,95.18,,No,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False,,,,2,Medium Potential,False,2400000.0,5000000.0,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap,No Recovery Needed,Strong,False,Small School,Growing,0,Safe,,,0
9480406306,GOVT HIGHER SEC SCH RAMGARH,AMBEDKAR NAGAR,BHIYAON,Senior_Secondary,9-12,69.0,56.0,58,94,36.23,Recovery,Volatile,25.21,0.319,20.0,45.45,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,1900000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9480404812,KASTURABA GANDHI G HIGHER SEC SCH RATNA,AMBEDKAR NAGAR,BHIYAON,Senior_Secondary,9-12,76.0,62.0,71,129,69.74,Recovery,Volatile,35.78,0.69,78.0,53.85,Yes,No,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True,,,,3,Medium Potential,True,0.0,6400000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9480403803,PT. D.D.U GOVT. MODAL INTER COLLEGE INDHANA,AMBEDKAR NAGAR,BHIYAON,Middle_to_Higher,6-12,193.0,403.0,472,513,165.8,Consistent Growth,Volatile,35.99,0.454,258.46,118.75,Yes,No,206.05,No,No,-175.51,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,True,,,,3,Medium Potential,True,309.5,271.4,C9-C10,More Girls Enrolling in C11,Early Class Enrollment Gap,No Recovery Needed,Strong,False,Large School,Growing,0,Safe,,,0
9480700805,GOVT GIRLS INTER COLLEGE TENDUAI KALA,AMBEDKAR NAGAR,JAHANGIRGANJ,Middle_to_Secondary,6-10,162.0,227.0,314,315,94.44,Consistent Growth,Volatile,29.15,0.568,45.53,248.72,Yes,No,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Boys-Led,Lower_Class_Growth,Boys-Led Lower Class Growth,True,,,,1,Low Potential,False,2700000.0,5100000.0,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap,No Recovery Needed,Strong,False,Medium School,Growing,0,Safe,,,0
9480709005,GOVT HIGHER SEC SCH AHIRAULI RANIMAU,AMBEDKAR NAGAR,JAHANGIRGANJ,Senior_Secondary,9-12,149.0,107.0,103,138,-7.38,Recovery,Volatile,18.3,0.594,32.26,-35.63,Yes,No,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour, Infrastructure/External Shock",2,Medium Potential,False,0.0,4900000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9480702111,GOVT HIGHER SEC SCH JAHANGIRGANJ,AMBEDKAR NAGAR,JAHANGIRGANJ,Senior_Secondary,9-12,147.0,95.0,108,154,4.76,Recovery,Volatile,22.96,0.312,-21.31,23.26,Yes,Yes,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,No,Yes,Yes,Yes,No,,,,False,,,,2,Medium Potential,False,0.0,2300000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9480704404,GOVT HIGHER SEC SCHOOL KAMHARIA,AMBEDKAR NAGAR,JAHANGIRGANJ,Senior_Secondary,9-12,61.0,49.0,63,80,31.15,Recovery,Volatile,20.17,0.487,178.57,-12.77,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,3,Medium Potential,True,0.0,1900000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9480602120,GOVT G INTER COLLEGE JALALPUR,AMBEDKAR NAGAR,JALALPUR,Middle_to_Higher,6-12,250.0,296.0,344,367,46.8,Consistent Growth,Volatile,16.56,1.0,46.8,,No,No,206.05,No,No,-44.74,Narrow Spread,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False,,,,2,Medium Potential,False,144.7,226.3,C10-C11,Fewer Girls Enrolling in C11,Class 10-11 Enrollment Gap,No Recovery Needed,Strong,False,Medium School,Growing,0,Safe,,,0
