school_id,school_name,district,block,School_Type,Class_Range_Label,Enroll_Gap_Current,Enroll_Gap_Base,Enroll_Gap_Change,Enroll_Pattern_Tag
9080103703,GIC JAHANGARH DAUJHA,BAGHPAT,BAGPAT,Middle_to_Higher,6-12,,,,Narrow Spread
9080203312,G. G.I.C. BAVLI,BAGHPAT,BAROUT,Full_School,1-12,-16.67,20.0,-36.67,Narrow Spread
9080202903,G.H.S CHOBLI,BAGHPAT,BAROUT,Senior_Secondary,9-12,,,,Narrow Spread
9080400107,G.G.I.C BAROUT,BAGHPAT,BAROUT URBAN,Middle_to_Higher,6-12,-159.09,-95.0,-64.09,Narrow Spread
9080304608,G.G.I.C. DAHA,BAGHPAT,BINOLY,Middle_to_Higher,6-12,-246.67,-316.67,70.0,Narrow Spread
9080305606,G.H.S GANGNOLI,BAGHPAT,BINOLY,Senior_Secondary,9-12,,,,Narrow Spread
9080302506,G.H.S MAVIKALAN,BAGHPAT,BINOLY,Senior_Secondary,9-12,,,,Narrow Spread
9080501906,G.G.I.C TUGANA,BAGHPAT,CHHAPROLI,Middle_to_Higher,6-12,29.17,-30.77,59.94,Moderate
9080502304,G.H.S BADARKHA,BAGHPAT,CHHAPROLI,Senior_Secondary,9-12,,,,Narrow Spread
9080502006,G.H.S BODHA,BAGHPAT,CHHAPROLI,Senior_Secondary,9-12,,,,Narrow Spread
9080501109,G.H.S SOOP,BAGHPAT,CHHAPROLI,Senior_Secondary,9-12,,,,Narrow Spread
9080602704,G.H.S GONA,BAGHPAT,KHEKRA,Senior_Secondary,9-12,,,,Narrow Spread
9080601605,G.H.S MUBARIKPUR,BAGHPAT,KHEKRA,Senior_Secondary,9-12,,,,Narrow Spread
9080602802,G.H.S SUBHANPR,BAGHPAT,KHEKRA,Senior_Secondary,9-12,,,,Narrow Spread
9080705205,G.H.S BASAUD,BAGHPAT,PILANA,Senior_Secondary,9-12,,,,Narrow Spread
9080700903,G.H.S TIPANI,BAGHPAT,PILANA,Senior_Secondary,9-12,,,,Narrow Spread
9501001805,R H S SCHOOL RAJAPUR KALAN,BAHRAICH,BALHA,Senior_Secondary,9-12,,,,Narrow Spread
9501003802,R H SCHOOL PATRAHIYA,BAHRAICH,BALHA,Senior_Secondary,9-12,,,,Narrow Spread
9501002506,R.H. SCHOOL PAKDIYA DIWAN,BAHRAICH,BALHA,Senior_Secondary,9-12,,,,Narrow Spread
9500801802,R H SCHOOL KISHUNPURMAFI CHITTAURA,BAHRAICH,CHITTAURA,Senior_Secondary,9-12,,,,Narrow Spread
9500814601,R H SCHOOL SAMSA TARHAR CHITTAURA,BAHRAICH,CHITTAURA,Senior_Secondary,9-12,,,,Narrow Spread
9500308406,GOVT. HIGH SCHOOL BAUNDI,BAHRAICH,FAKHAR PUR,Senior_Secondary,9-12,,,,Narrow Spread
9500612301,GIC BHAGADWA BAZAR HUJURPUR,BAHRAICH,HUJUR PUR,Middle_to_Higher,6-12,-29.51,53.33,-82.84,Narrow Spread
9500600107,GOVERNMENT G.H.S. SCHOOL,BAHRAICH,HUJUR PUR,Middle_to_Secondary,6-10,,,,Narrow Spread
9500608704,R H S JIGANIYA CHHATER PAL,BAHRAICH,HUJUR PUR,Senior_Secondary,9-12,,,,Narrow Spread
9500607203,R H SCHOOL CHAKUJOT,BAHRAICH,HUJUR PUR,Senior_Secondary,9-12,,,,Narrow Spread
9500608004,R. H. AILIHA,BAHRAICH,HUJUR PUR,Senior_Secondary,9-12,,,,Narrow Spread
9500108805,GOVT H S MUSTAFA BAD JARWAL,BAHRAICH,JARWAL,Senior_Secondary,9-12,,,,Narrow Spread
9500102903,GOVT H S SONBARSA JARAWAL,BAHRAICH,JARWAL,Senior_Secondary,9-12,,,,Narrow Spread
9500102506,R H S  KURSANDA,BAHRAICH,JARWAL,Senior_Secondary,9-12,,,,Narrow Spread
9500108207,R H S AHATA,BAHRAICH,JARWAL,Senior_Secondary,9-12,,,,Narrow Spread
9500100805,R HS NARAUDA,BAHRAICH,JARWAL,Senior_Secondary,9-12,,,,Narrow Spread
9500205111,GOV. HIGH SCHOOL LUDIYA NO-4,BAHRAICH,KAISER GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9500204403,GOV. INTER COLLEGE,BAHRAICH,KAISER GANJ,Middle_to_Higher,6-12,-218.42,-83.33,-135.09,Narrow Spread
9500200108,R H SCHOOL BADRAULI,BAHRAICH,KAISER GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9500207202,R H SCHOOL UMARI KAISARGANJ,BAHRAICH,KAISER GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9500203010,RAJKIYE BALIKA INTER COLLEGE,BAHRAICH,KAISER GANJ,Middle_to_Higher,6-12,-342.5,-229.55,-112.95,Narrow Spread
9500206006,RAJKIYE HIGH SCHOOL GULHARIYA,BAHRAICH,KAISER GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9500204705,RH SCHOOL PARSENDI,BAHRAICH,KAISER GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9500400103,R H SCHOOL MAIKUPURWA,BAHRAICH,MAHSI,Senior_Secondary,9-12,,,,Narrow Spread
9500403005,R H SCHOOL NAKAHI,BAHRAICH,MAHSI,Senior_Secondary,9-12,,,,Narrow Spread
9500401203,RAJKEEY HIGH SCHOOL BAHORIKPUR MAHSI,BAHRAICH,MAHSI,Senior_Secondary,9-12,,,,Narrow Spread
9501108016,R H S CHALWA,BAHRAICH,MIHIN PURVA,Senior_Secondary,9-12,,,,Narrow Spread
9501102503,R H SCHOOL SALARPUR MIHIPURWA,BAHRAICH,MIHIN PURVA,Senior_Secondary,9-12,,,,Narrow Spread
9501110505,R.H. SCHOOL PARGAHWA,BAHRAICH,MIHIN PURVA,Senior_Secondary,9-12,,,,Narrow Spread
9501104605,R.H. SCHOOL PURAINA RAGHUNATHPUR,BAHRAICH,MIHIN PURVA,Senior_Secondary,9-12,,,,Narrow Spread
9501114002,R.H. SCHOOL RAMPURWA MATEHI,BAHRAICH,MIHIN PURVA,Senior_Secondary,9-12,,,,Narrow Spread
9501104004,R.H. SCHOOL URRA BAZAR,BAHRAICH,MIHIN PURVA,Senior_Secondary,9-12,,,,Narrow Spread
9501301904,RAJKEEYA INTER COLLEGE,BAHRAICH,NAGAR AREA,Middle_to_Higher,6-12,-65.38,-76.27,10.89,Narrow Spread
9501301105,RAJKIYA BALIKA INTER COLLAGE ,BAHRAICH,NAGAR AREA,Full_School,1-12,-90.32,-101.56,11.24,Narrow Spread
9501204707,GOVT INTER COLLEGE LAKHAIYA KALAN,BAHRAICH,NAWAB GANJ,Middle_to_Higher,6-12,-69.23,-73.33,4.1,Narrow Spread
9501207210,GOVT.G. INTER COLEGE,BAHRAICH,NAWAB GANJ,Middle_to_Secondary,6-10,,,,Narrow Spread
9501214301,R H SCHOOL PATNA NAWABGANJ,BAHRAICH,NAWAB GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9501400411,MAMRAJ GOV. GIRLS H.S. SCHOOL,BAHRAICH,PAYAGPUR,Middle_to_Secondary,6-10,,,,Narrow Spread
9501401502,R HS GANGA PUR,BAHRAICH,PAYAGPUR,Senior_Secondary,9-12,,,,Narrow Spread
9501401304,R.H. SEMRIYAWAN,BAHRAICH,PAYAGPUR,Senior_Secondary,9-12,,,,Narrow Spread
9500903803,R H S BHAGTAPUR,BAHRAICH,RISIA,Senior_Secondary,9-12,,,,Narrow Spread
9500904603,R H SCHOOL BHOPATPUR CHAUKI,BAHRAICH,RISIA,Senior_Secondary,9-12,,,,Narrow Spread
9500505306,R.H. SCHOOL INTAHA,BAHRAICH,SHIV PUR,Senior_Secondary,9-12,,,,Narrow Spread
9500503505,R.H. SCHOOL RAMPUR DHOBIYAHAR,BAHRAICH,SHIV PUR,Senior_Secondary,9-12,,,,Narrow Spread
9500703302,GOVT HIGH SCHOOL TEDAVA SISTIPUR,BAHRAICH,TAJWA PUR,Senior_Secondary,9-12,,,,Narrow Spread
9500703604,GOVT INTER COLLEGE RAMPURWA,BAHRAICH,TAJWA PUR,Middle_to_Higher,6-12,-130.53,-182.69,52.16,Narrow Spread
9501508302,R H SCHOOL BASANT TEPRA VISHESHWARGANJ,BAHRAICH,VISHESHWAR  GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9501508303,R H SCHOOL GANGA JAMUNI VISHESHWARGANJ,BAHRAICH,VISHESHWAR  GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9501508301,R H SCHOOL VISHESHWARGANJ VISHESHWARGANJ,BAHRAICH,VISHESHWAR  GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9501504003,RH SCHOOL SEMRONA,BAHRAICH,VISHESHWAR  GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9631601818,G.G.I.C. BAIRIA,BALLIA,BAIRIA,Middle_to_Higher,6-12,3.57,-5.88,9.45,Narrow Spread
9631802003,GGIC BALLIA,BALLIA,BALLIA N.P.,Middle_to_Higher,6-12,-121.43,-94.9,-26.53,Narrow Spread
9631800503,GIC BALLIA,BALLIA,BALLIA N.P.,Middle_to_Higher,6-12,-310.71,,,Narrow Spread
9630900117,G G I C BANSDEEH BALLIA,BALLIA,BANSDEEH,Middle_to_Higher,6-12,-400.0,,,Narrow Spread
9630904207,RAJKIYA U M V KEWRA,BALLIA,BANSDEEH,Senior_Secondary,9-12,,,,Narrow Spread
9631503802,RAJKIYA U M V BASUDHARPAH,BALLIA,BELAHARI,Senior_Secondary,9-12,,,,Narrow Spread
9631502003,RAJKIYA UCHHTAR J H S DUDHAILA,BALLIA,BELAHARI,Senior_Secondary,9-12,,,,Narrow Spread
9631502903,rajkiy j h s rudrapur,BALLIA,BELAHARI,Senior_Secondary,9-12,,,,Narrow Spread
9630404605,RAJKIY U M V BACHAIPUR,BALLIA,CHILKAHAR,Senior_Secondary,9-12,,,,Narrow Spread
9630400410,RAJKIY U M VIDYALAY HAJAULI,BALLIA,CHILKAHAR,Senior_Secondary,9-12,,,,Narrow Spread
9631400502,GOV. G J H S RAMPUR BASARIKAPU,BALLIA,DUBAHAR,Middle_to_Higher,6-12,-27.78,-4.35,-23.43,Narrow Spread
9631102904,RAJKIYA UPS BISUKIA,BALLIA,GARWAR,Senior_Secondary,9-12,,,,Narrow Spread
9631103806,RAJKIYA UPS JAGDISHPUR,BALLIA,GARWAR,Senior_Secondary,9-12,,,,Narrow Spread
9631100203,Rajkiya umv Savarupur,BALLIA,GARWAR,Senior_Secondary,9-12,,,,Narrow Spread
9630702404,RAJKIYA U M V BARSARI,BALLIA,MANIAR,Senior_Secondary,9-12,,,,Narrow Spread
9631701103,PRABHAVATI DS GGIC J P NAGAR,BALLIA,MURLI CHHAPRA,Middle_to_Higher,6-12,-66.67,-110.53,43.86,Narrow Spread
9631707602,RAJKIYA U.M.V TOLA BAJRAY BALLIA,BALLIA,MURLI CHHAPRA,Senior_Secondary,9-12,,,,Narrow Spread
9631701403,RAJKIYA U.M.V TOLA FATEH RAI BALLIA,BALLIA,MURLI CHHAPRA,Senior_Secondary,9-12,,,,Narrow Spread
9630205004,RAJKIY U M V TURKI,BALLIA,NAGARA,Senior_Secondary,9-12,,,,Narrow Spread
9630204904,RAJKIY UPS JUDANPUR,BALLIA,NAGARA,Senior_Secondary,9-12,,,,Narrow Spread
9630210104,RAJKIYA UPS KHARUAV,BALLIA,NAGARA,Senior_Secondary,9-12,,,,Narrow Spread
9630504805,RAJKIYA UPS KOTH,BALLIA,NAVANAGAR,Senior_Secondary,9-12,,,,Narrow Spread
9630608702,PT Deendayal Upadhyay Rajkiya Model Inter College Sudhauli Pandah ballia,BALLIA,PANDAH,Middle_to_Higher,6-12,-650.0,,,Narrow Spread
9630604004,RAJKIYA UPS EKAIL,BALLIA,PANDAH,Senior_Secondary,9-12,,,,Narrow Spread
9630306503,PT Deendayal Upadhyay Rajkiya Model Inter College Motira Rasra ballia,BALLIA,RASARA,Middle_to_Higher,6-12,21.43,-33.33,54.76,Moderate
9630302508,RAJKIY BALIKA INTER COL. RASARA,BALLIA,RASARA,Middle_to_Higher,6-12,-171.43,87.76,-259.19,Narrow Spread
9630302403,RAJKIYA UPS ATHILA,BALLIA,RASARA,Senior_Secondary,9-12,,,,Narrow Spread
9631002204,RAJKIYA U M V RAJULI,BALLIA,REVATI,Senior_Secondary,9-12,,,,Narrow Spread
9631001603,RAJKIYA U.M.V. CHOUBEY CHAPARA REWATI,BALLIA,REVATI,Senior_Secondary,9-12,,,,Narrow Spread
9630102205,RAJKIYA U M V SHAHPUR AFAGA,BALLIA,SEAR,Senior_Secondary,9-12,,,,Narrow Spread
9630103506,RAJKIYA UPS SONA DHIH,BALLIA,SEAR,Senior_Secondary,9-12,,,,Narrow Spread
9631200117,G.G.I.C CHITBARAGAON,BALLIA,SOHAWN,Full_School,1-12,-62.07,27.03,-89.1,Narrow Spread
9522405303,GOVI  SEC SCH MIRZAPUR,BALRAMPUR,BALRAMPUR,Senior_Secondary,9-12,,,,Narrow Spread
9522419701,GOVT HIGH SCHOOL MADHWAJOT,BALRAMPUR,BALRAMPUR,Senior_Secondary,9-12,,,,Narrow Spread
9522409704,"GOVT. UCCATAR MADHYAMIC VIDYALAYA, VIRAHIMPUR, BALRAMPUR",BALRAMPUR,BALRAMPUR,Senior_Secondary,9-12,,,,Narrow Spread
9522411303,"GOVT. UCCHATAR MADHYMIC VIDYALAYA, RAMNAGRA, BALRAMPUR",BALRAMPUR,BALRAMPUR,Senior_Secondary,9-12,,,,Narrow Spread
9522405404,GOVT. UCCHTAR MADHYMIC VIDYALAYA CHAKWA BALRAMPUR,BALRAMPUR,BALRAMPUR,Senior_Secondary,9-12,,,,Narrow Spread
9521703402,GOVT HIGH SCHOOL DEVARIYA JANALI,BALRAMPUR,GAINDAS BUZURG,Senior_Secondary,9-12,,,,Narrow Spread
9521700805,GOVT. INTER COLLEGE ITAI RAMPUR,BALRAMPUR,GAINDAS BUZURG,Middle_to_Higher,6-12,-12.64,45.45,-58.09,Narrow Spread
9522312501,GOVT HIGH SCHOOL BAGHEL KHAND,BALRAMPUR,GAINSARI,Senior_Secondary,9-12,,,,Narrow Spread
9522300109,GOVT. INTER COLLEGE GAINSARI,BALRAMPUR,GAINSARI,Middle_to_Higher,6-12,-210.87,,,Narrow Spread
9522304102,GOVT. UCCHATAR MADHYAMIC VIDYALAYA CHAPIYA SUKHRAMPUR,BALRAMPUR,GAINSARI,Senior_Secondary,9-12,,,,Narrow Spread
9522103806,GOVT HR SEC BAHADURGANJ,BALRAMPUR,HARAIYA SATGHARWA,Senior_Secondary,9-12,,,,Narrow Spread
9522206002,GOVT HIGH SCHOOL BISUNPUR VISRAM,BALRAMPUR,PACHPERWA,Senior_Secondary,9-12,,,,Narrow Spread
9522806805,GOVT HIGH SCHOOL RUDHAULI BUZURG,BALRAMPUR,REHRA BAZAR,Senior_Secondary,9-12,,,,Narrow Spread
9522804908,"RAJKIYA UCCHATAR MADHYAMIC VIDYALAYA, SAHJAURA, REHRA BAZAR",BALRAMPUR,REHRA BAZAR,Senior_Secondary,9-12,,,,Narrow Spread
9521600304,GOVT HIGH SCHOOL DEVRIYA MUBARAKPUR,BALRAMPUR,SHRIDUTTGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9521605808,GOVT HIGH SVHOOL CHAMRUPUR,BALRAMPUR,SHRIDUTTGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9521601002,GOVT. INTER COLLEGE DARICHAURA,BALRAMPUR,SHRIDUTTGANJ,Middle_to_Higher,6-12,-61.22,,,Narrow Spread
9521602703,GOVT. UCCATAR MADHYMIC VIDYALAYA SHIVPUR MAHANT,BALRAMPUR,SHRIDUTTGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9522003609,GOVT SEC SCHOOL MAHARJGANJ TARAI,BALRAMPUR,TULSIPUR,Senior_Secondary,9-12,,,,Narrow Spread
9522004203,"GOVT. UCCATAR MADHYAMIC VIDYALAYA RAMGARH MAITAHAWA, BALRAMPUR",BALRAMPUR,TULSIPUR,Senior_Secondary,9-12,,,,Narrow Spread
9522006204,"GOVT. UCCHATAR MADHYMIC VIDYALAYA, HARHATA, TULSIPUR",BALRAMPUR,TULSIPUR,Senior_Secondary,9-12,,,,Narrow Spread
9523000112,GOVT. GIRLS HIGHER SECONDARY SCHOOL,BALRAMPUR,UTRAULA (MUN. CORP.),Middle_to_Higher,6-12,-87.5,,,Narrow Spread
9400509404,GOVT BALIKA I C BABERU,BANDA,BABERU,Middle_to_Higher,6-12,-87.5,-327.27,239.77,Narrow Spread
9400500605,GOVT HIGH SCHOOL AHAR,BANDA,BABERU,Senior_Secondary,9-12,,,,Narrow Spread
9400506702,GOVT HIGH SCHOOL PAKHARAULI,BANDA,BABERU,Senior_Secondary,9-12,,,,Narrow Spread
9400505604,GOVT HIGH SCHOOL SIMAUNI,BANDA,BABERU,Senior_Secondary,9-12,,,,Narrow Spread
9400502528,GOVT INTER COLLEGE MARKA ,BANDA,BABERU,Middle_to_Higher,6-12,-124.49,,,Narrow Spread
9400502708,GOVT. HIGH SCH. SAMGARA,BANDA,BABERU,Senior_Secondary,9-12,,,,Narrow Spread
9400102522,G.I.C.MATAUNDH,BANDA,BADOKHAR KHURD,Middle_to_Higher,6-12,-198.11,-196.23,-1.88,Narrow Spread
9400102204,GOVT HIGH SCH. HATHAUDA,BANDA,BADOKHAR KHURD,Senior_Secondary,9-12,,,,Narrow Spread
9400101407,GOVT HIGH SCHOOL CHAHITARA,BANDA,BADOKHAR KHURD,Senior_Secondary,9-12,,,,Narrow Spread
9400105103,GOVT HIGH SCHOOL KARAHIA,BANDA,BADOKHAR KHURD,Senior_Secondary,9-12,,,,Narrow Spread
9400100604,GOVT HIGH SCHOOL KHAIRADA,BANDA,BADOKHAR KHURD,Senior_Secondary,9-12,,,,Narrow Spread
9400104708,PT DEENDAYAL UPADHYAY RAJKEEY MODEL INTER COLLEGE PACHNEHI,BANDA,BADOKHAR KHURD,Middle_to_Higher,6-12,4.35,-11.36,15.71,Narrow Spread
9400604318,G.G.I.C. BISANDA,BANDA,BISANDA,Middle_to_Higher,6-12,-257.14,-360.0,102.86,Narrow Spread
9400600610,G.G.I.C. KORRAHI,BANDA,BISANDA,Middle_to_Secondary,6-10,,,,Narrow Spread
9400601707,GANDHI GOVT COLLEGE ORAN,BANDA,BISANDA,Middle_to_Higher,6-12,,,,Narrow Spread
9400602708,GOVT HIGH SCHOOL BALLAN,BANDA,BISANDA,Senior_Secondary,9-12,,,,Narrow Spread
9400603507,GOVT HIGH SCHOOL BHADEHDU,BANDA,BISANDA,Senior_Secondary,9-12,,,,Narrow Spread
9400604707,GOVT. HIGH SCHOOL RANIPUR,BANDA,BISANDA,Senior_Secondary,9-12,,,,Narrow Spread
9400801005,GOVT HIGH SCH. BAREHTA,BANDA,JASPURA,Senior_Secondary,9-12,,,,Narrow Spread
9400802406,GOVT HIGH SCH. SABADA,BANDA,JASPURA,Senior_Secondary,9-12,,,,Narrow Spread
9400800716,GOVT HIGH SCHOOL GADARIA,BANDA,JASPURA,Senior_Secondary,9-12,,,,Narrow Spread
9400700113,GGIC KAMASIN,BANDA,KAMASIN,Middle_to_Secondary,6-10,,,,Narrow Spread
9400701510,GOV INTER COLLEGE BEERA ,BANDA,KAMASIN,Middle_to_Higher,6-12,-20.0,,,Narrow Spread
9400704210,GOVERNMENT INTER COLLEGE LOHRA BLOCK KAMASIN ,BANDA,KAMASIN,Middle_to_Secondary,6-10,,,,Narrow Spread
9400705005,GOVT HIGH SCHOOL  CHARKA,BANDA,KAMASIN,Senior_Secondary,9-12,,,,Narrow Spread
9400702207,GOVT HIGH SCHOOL  MAMSI KHURD,BANDA,KAMASIN,Senior_Secondary,9-12,,,,Narrow Spread
9400301707,GIVT. INTER COLLEGE BILGAW,BANDA,MAHUWA,Middle_to_Higher,6-12,-39.73,-133.33,93.6,Narrow Spread
9400303208,GOVT HIGH SCH. BADO BUJURG,BANDA,MAHUWA,Senior_Secondary,9-12,,,,Narrow Spread
9400306006,GOVT HIGH SCH. GUMAI,BANDA,MAHUWA,Senior_Secondary,9-12,,,,Narrow Spread
9400300703,GOVT HIGH SCH. JAKHANI,BANDA,MAHUWA,Senior_Secondary,9-12,,,,Narrow Spread
9400301604,GOVT. HIGH SCHOOL ADHRORI,BANDA,MAHUWA,Senior_Secondary,9-12,,,,Narrow Spread
9400900404,GIC BANDA,BANDA,NAGAR KSHETRA,Middle_to_Higher,6-12,-332.31,-533.85,201.54,Narrow Spread
9400902302,GOVT GILS INT COLLEGE BANDA,BANDA,NAGAR KSHETRA,Full_School,1-12,-1204.17,-824.05,-380.12,Narrow Spread
9400402237,G.G.I.C. ATARRA,BANDA,NARAINI,Middle_to_Higher,6-12,-193.33,-190.0,-3.33,Narrow Spread
9400405209,G.G.I.C. KARTAL,BANDA,NARAINI,Middle_to_Secondary,6-10,,,,Narrow Spread
9400407204,G.I.C. KALINGER,BANDA,NARAINI,Middle_to_Higher,6-12,-164.91,-316.0,151.09,Narrow Spread
9400402717,G.I.C.FATEH GANJ,BANDA,NARAINI,Middle_to_Secondary,6-10,,,,Narrow Spread
9400407007,GOVT. HIGH SCHOOL BIRAUNA,BANDA,NARAINI,Senior_Secondary,9-12,,,,Narrow Spread
9400402408,GOVT. HIGH SCHOOL JABARA PUR,BANDA,NARAINI,Senior_Secondary,9-12,,,,Narrow Spread
9400403205,GOVT. HIGH SCHOOL MAHUI,BANDA,NARAINI,Senior_Secondary,9-12,,,,Narrow Spread
9400400109,GOVT. HIGH SCHOOL PAUHAR,BANDA,NARAINI,Senior_Secondary,9-12,,,,Narrow Spread
9400406207,GOVT.HIGH SCHOOL BARUA KALINGER,BANDA,NARAINI,Senior_Secondary,9-12,,,,Narrow Spread
9400210110,G.G.I.C.TINDWARI,BANDA,TINDWARI,Middle_to_Secondary,6-10,,,,Narrow Spread
9400203608,G.I.C.PAILANI,BANDA,TINDWARI,Middle_to_Higher,6-12,-33400.0,-3900.0,-29500.0,Narrow Spread
9400204403,GOVT HIGH SCHOOL REHUNTA ,BANDA,TINDWARI,Senior_Secondary,9-12,,,,Narrow Spread
9400202304,GOVT. HIGH SCHOOL GUGAULI,BANDA,TINDWARI,Senior_Secondary,9-12,,,,Narrow Spread
9400200209,GOVT. HIGH SCHOOL JAMUWAN,BANDA,TINDWARI,Senior_Secondary,9-12,,,,Narrow Spread
9400201707,GOVT.HIGH SCHOOL AMLIKAUR,BANDA,TINDWARI,Senior_Secondary,9-12,,,,Narrow Spread
9460500109,RAJKIYA INTER COLLEGE AHAMADPUR (MSDP),BARABANKI,BANI KODAR,Middle_to_Higher,6-12,-173.68,-12.9,-160.78,Narrow Spread
9460511103,RAJKIYA U.M.V DHEMA,BARABANKI,BANI KODAR,Senior_Secondary,9-12,,,,Narrow Spread
9460400139,GOVT HIGH SCHOOL BADEL BARABANKI,BARABANKI,BANKI,Senior_Secondary,9-12,,,,Narrow Spread
9460402406,Govt high school Bhanauli Barabanki,BARABANKI,BANKI,Senior_Secondary,9-12,,,,Narrow Spread
9460406615,RAJIKIYA U.M.V RAMPUR JAHANGIRA BAD,BARABANKI,BANKI,Senior_Secondary,9-12,,,,Narrow Spread
9461011101,RAJKIYA INTER COLLEGE SHABPUR (MSDP),BARABANKI,BANKI,Middle_to_Higher,6-12,-457.89,-75.76,-382.13,Narrow Spread
9460403405,RAJKIYA U.M.V BAROLIJATA,BARABANKI,BANKI,Middle_to_Higher,6-12,-646.88,-127.61,-519.27,Narrow Spread
9460407105,RAJKIYA U.M.V RASOOLPUR HOUSE,BARABANKI,BANKI,Senior_Secondary,9-12,,,,Narrow Spread
9461621202,RAJKIYA GIRLS INTER COLLEGE,BARABANKI,BARABANKI CITY,Middle_to_Higher,6-12,-745.76,-434.09,-311.67,Narrow Spread
9461621201,RAJKIYA INTER COLLEGE BARABANKI,BARABANKI,BARABANKI CITY,Middle_to_Higher,6-12,-493.33,-661.7,168.37,Narrow Spread
9460903202,Govt high school Danapur kayampur Barabanki,BARABANKI,DARIYA BAD,Senior_Secondary,9-12,,,,Narrow Spread
9460300108,GOVT. G. INTER COLLEGE DEWA,BARABANKI,DEWA,Middle_to_Secondary,6-10,,,,Narrow Spread
9460306205,RAJKIYA U.M.V MITTAI,BARABANKI,DEWA,Senior_Secondary,9-12,,,,Narrow Spread
9460106303,GOVT. GIRLS INTER COLLEGE FATEHPUR,BARABANKI,FATEH PUR,Middle_to_Higher,6-12,-356.0,-711.11,355.11,Narrow Spread
9460104607,RAJKIYA INTER COLLEGE BELHARA (MSDP),BARABANKI,FATEH PUR,Middle_to_Higher,6-12,-314.81,-51.16,-263.65,Narrow Spread
9460100806,RAJKIYA U.M.V HASANPUR TANDA,BARABANKI,FATEH PUR,Senior_Secondary,9-12,,,,Narrow Spread
9460603507,G H S  CHAUBISI BARABANKI,BARABANKI,HAIDAR GARH,Senior_Secondary,9-12,,,,Narrow Spread
9460609416,RAJKIYA BALIKA INTER COLLGE HAIDAR,BARABANKI,HAIDAR GARH,Middle_to_Higher,6-12,-495.0,-161.7,-333.3,Narrow Spread
9460608703,RAJKIYA U.M.V JARMAU HAIDARGARH,BARABANKI,HAIDAR GARH,Senior_Secondary,9-12,,,,Narrow Spread
9460614502,RAJKIYA U.M.V SUBEHA,BARABANKI,HAIDAR GARH,Middle_to_Secondary,6-10,,,,Narrow Spread
9461110119,RAJKIYA BALIKA NTER COLLEGE  JAIDPUR MSDPalika ,BARABANKI,HARAKH,Middle_to_Higher,6-12,-271.88,-127.5,-144.38,Narrow Spread
9461109908,RAJKIYA K.INTER COLLGE SATRIKH,BARABANKI,HARAKH,Middle_to_Secondary,6-10,,,,Narrow Spread
9461110903,RAJKIYA U.M.V MOHDIPUR CHAKSAR,BARABANKI,HARAKH,Senior_Secondary,9-12,,,,Narrow Spread
9461010302,GOVERNMENT GIRLS INTER COLLEGE,BARABANKI,MASAULI,Middle_to_Secondary,6-10,,,,Narrow Spread
9461000506,RAJKEEY U.M.V BANSA,BARABANKI,MASAULI,Senior_Secondary,9-12,,,,Narrow Spread
9461003403,RAJKIYA U.M.V NYAMAT PUR,BARABANKI,MASAULI,Senior_Secondary,9-12,,,,Narrow Spread
9461408503,GOVT HIGH SCHOOL GHUGHTAIR,BARABANKI,NINDURA,Senior_Secondary,9-12,,,,Narrow Spread
9461404803,GOVT HIGH SCHOOL SAMARDA,BARABANKI,NINDURA,Senior_Secondary,9-12,,,,Narrow Spread
9461405803,Govt high school Kaji behta Barabanki,BARABANKI,NINDURA,Senior_Secondary,9-12,,,,Narrow Spread
9461402403,RAJKIYA INTER COLLEGE NINDURA,BARABANKI,NINDURA,Middle_to_Secondary,6-10,,,,Narrow Spread
9461408803,RAJKIYA U.M.V BADAIDEEH,BARABANKI,NINDURA,Senior_Secondary,9-12,,,,Narrow Spread
9460704103,RAJKEEY U.M.V PUREDALAI,BARABANKI,PURE DALAI,Senior_Secondary,9-12,,,,Narrow Spread
9461220701,RAJKIYA U.M.V ASDAMAU BELHARI SIDDHAUR,BARABANKI,SIDDHAOR,Senior_Secondary,9-12,,,,Narrow Spread
9460200106,RAJKIYA INTER COLLEGE SIRAULIGAUS,BARABANKI,SIRAULI GAUSPUR,Middle_to_Secondary,6-10,,,,Narrow Spread
9460805708,RAJ. INTER COLLEGE SURATGANJ,BARABANKI,SURAT GANJ,Middle_to_Higher,6-12,-849.33,-625.76,-223.57,Narrow Spread
9460808806,RAJKIYA U.M.V CHHEDA,BARABANKI,SURAT GANJ,Senior_Secondary,9-12,,,,Narrow Spread
9461306504,RAJKIYA U.M.V KABOOLPUR TRIVEDIGANJ,BARABANKI,TRIVEDI GANJ,Senior_Secondary,9-12,,,,Narrow Spread
