school_id,school_name,district,block,Dropout_Proxy_Current,Dropout_Proxy_Base,Dropout_Change,Dropout_Flag
9631502003,RAJKIYA UCHHTAR J H S DUDHAILA,BALLIA,BELAHARI,,,,Low
9631502903,rajkiy j h s rudrapur,BALLIA,BELAHARI,,,,Low
9630404605,RAJKIY U M V BACHAIPUR,BALLIA,CHILKAHAR,,,,Low
9630400410,RAJKIY U M VIDYALAY HAJAULI,BALLIA,CHILKAHAR,,,,Low
9631400502,GOV. G J H S RAMPUR BASARIKAPU,BALLIA,DUBAHAR,-27.78,-4.35,-23.43,Low
9631102904,RAJKIYA UPS BISUKIA,BALLIA,GARWAR,,,,Low
9631103806,RAJKIYA UPS JAGDISHPUR,BALLIA,GARWAR,,,,Low
9631100203,Rajkiya umv Savarupur,BALLIA,GARWAR,,,,Low
9630702404,RAJKIYA U M V BARSARI,BALLIA,MANIAR,,,,Low
9631701103,PRABHAVATI DS GGIC J P NAGAR,BALLIA,MURLI CHHAPRA,-66.67,-110.53,43.86,Low
9631707602,RAJKIYA U.M.V TOLA BAJRAY BALLIA,BALLIA,MURLI CHHAPRA,,,,Low
9631701403,RAJKIYA U.M.V TOLA FATEH RAI BALLIA,BALLIA,MURLI CHHAPRA,,,,Low
9630205004,RAJKIY U M V TURKI,BALLIA,NAGARA,,,,Low
9630204904,RAJKIY UPS JUDANPUR,BALLIA,NAGARA,,,,Low
9630210104,RAJKIYA UPS KHARUAV,BALLIA,NAGARA,,,,Low
9630504805,RAJKIYA UPS KOTH,BALLIA,NAVANAGAR,,,,Low
9630608702,PT Deendayal Upadhyay Rajkiya Model Inter College Sudhauli Pandah ballia,BALLIA,PANDAH,-650.0,,,Low
9630604004,RAJKIYA UPS EKAIL,BALLIA,PANDAH,,,,Low
9630306503,PT Deendayal Upadhyay Rajkiya Model Inter College Motira Rasra ballia,BALLIA,RASARA,21.43,-33.33,54.76,Moderate
9630302508,RAJKIY BALIKA INTER COL. RASARA,BALLIA,RASARA,-171.43,87.76,-259.19,Low
9630302403,RAJKIYA UPS ATHILA,BALLIA,RASARA,,,,Low
9631002204,RAJKIYA U M V RAJULI,BALLIA,REVATI,,,,Low
9631001603,RAJKIYA U.M.V. CHOUBEY CHAPARA REWATI,BALLIA,REVATI,,,,Low
9630102205,RAJKIYA U M V SHAHPUR AFAGA,BALLIA,SEAR,,,,Low
9630103506,RAJKIYA UPS SONA DHIH,BALLIA,SEAR,,,,Low
9631200117,G.G.I.C CHITBARAGAON,BALLIA,SOHAWN,-62.07,27.03,-89.1,Low
9522405303,GOVI  SEC SCH MIRZAPUR,BALRAMPUR,BALRAMPUR,,,,Low
9522419701,GOVT HIGH SCHOOL MADHWAJOT,BALRAMPUR,BALRAMPUR,,,,Low
9522409704,"GOVT. UCCATAR MADHYAMIC VIDYALAYA, VIRAHIMPUR, BALRAMPUR",BALRAMPUR,BALRAMPUR,,,,Low
9522411303,"GOVT. UCCHATAR MADHYMIC VIDYALAYA, RAMNAGRA, BALRAMPUR",BALRAMPUR,BALRAMPUR,,,,Low
9522405404,GOVT. UCCHTAR MADHYMIC VIDYALAYA CHAKWA BALRAMPUR,BALRAMPUR,BALRAMPUR,,,,Low
9521703402,GOVT HIGH SCHOOL DEVARIYA JANALI,BALRAMPUR,GAINDAS BUZURG,,,,Low
9521700805,GOVT. INTER COLLEGE ITAI RAMPUR,BALRAMPUR,GAINDAS BUZURG,-12.64,45.45,-58.09,Low
9522312501,GOVT HIGH SCHOOL BAGHEL KHAND,BALRAMPUR,GAINSARI,,,,Low
9522300109,GOVT. INTER COLLEGE GAINSARI,BALRAMPUR,GAINSARI,-210.87,,,Low
9522304102,GOVT. UCCHATAR MADHYAMIC VIDYALAYA CHAPIYA SUKHRAMPUR,BALRAMPUR,GAINSARI,,,,Low
9522103806,GOVT HR SEC BAHADURGANJ,BALRAMPUR,HARAIYA SATGHARWA,,,,Low
9522206002,GOVT HIGH SCHOOL BISUNPUR VISRAM,BALRAMPUR,PACHPERWA,,,,Low
9522806805,GOVT HIGH SCHOOL RUDHAULI BUZURG,BALRAMPUR,REHRA BAZAR,,,,Low
9522804908,"RAJKIYA UCCHATAR MADHYAMIC VIDYALAYA, SAHJAURA, REHRA BAZAR",BALRAMPUR,REHRA BAZAR,,,,Low
9521600304,GOVT HIGH SCHOOL DEVRIYA MUBARAKPUR,BALRAMPUR,SHRIDUTTGANJ,,,,Low
9521605808,GOVT HIGH SVHOOL CHAMRUPUR,BALRAMPUR,SHRIDUTTGANJ,,,,Low
9521601002,GOVT. INTER COLLEGE DARICHAURA,BALRAMPUR,SHRIDUTTGANJ,-61.22,,,Low
9521602703,GOVT. UCCATAR MADHYMIC VIDYALAYA SHIVPUR MAHANT,BALRAMPUR,SHRIDUTTGANJ,,,,Low
9522003609,GOVT SEC SCHOOL MAHARJGANJ TARAI,BALRAMPUR,TULSIPUR,,,,Low
9522004203,"GOVT. UCCATAR MADHYAMIC VIDYALAYA RAMGARH MAITAHAWA, BALRAMPUR",BALRAMPUR,TULSIPUR,,,,Low
9522006204,"GOVT. UCCHATAR MADHYMIC VIDYALAYA, HARHATA, TULSIPUR",BALRAMPUR,TULSIPUR,,,,Low
9523000112,GOVT. GIRLS HIGHER SECONDARY SCHOOL,BALRAMPUR,UTRAULA (MUN. CORP.),-87.5,,,Low
9400509404,GOVT BALIKA I C BABERU,BANDA,BABERU,-87.5,-327.27,239.77,Low
9400500605,GOVT HIGH SCHOOL AHAR,BANDA,BABERU,,,,Low
9400506702,GOVT HIGH SCHOOL PAKHARAULI,BANDA,BABERU,,,,Low
9400505604,GOVT HIGH SCHOOL SIMAUNI,BANDA,BABERU,,,,Low
9400502528,GOVT INTER COLLEGE MARKA ,BANDA,BABERU,-124.49,,,Low
9400502708,GOVT. HIGH SCH. SAMGARA,BANDA,BABERU,,,,Low
9400102522,G.I.C.MATAUNDH,BANDA,BADOKHAR KHURD,-198.11,-196.23,-1.88,Low
9400102204,GOVT HIGH SCH. HATHAUDA,BANDA,BADOKHAR KHURD,,,,Low
9400101407,GOVT HIGH SCHOOL CHAHITARA,BANDA,BADOKHAR KHURD,,,,Low
9400105103,GOVT HIGH SCHOOL KARAHIA,BANDA,BADOKHAR KHURD,,,,Low
9400100604,GOVT HIGH SCHOOL KHAIRADA,BANDA,BADOKHAR KHURD,,,,Low
9400104708,PT DEENDAYAL UPADHYAY RAJKEEY MODEL INTER COLLEGE PACHNEHI,BANDA,BADOKHAR KHURD,4.35,-11.36,15.71,Low
9400604318,G.G.I.C. BISANDA,BANDA,BISANDA,-257.14,-360.0,102.86,Low
9400600610,G.G.I.C. KORRAHI,BANDA,BISANDA,,,,Low
9400601707,GANDHI GOVT COLLEGE ORAN,BANDA,BISANDA,,,,Low
9400602708,GOVT HIGH SCHOOL BALLAN,BANDA,BISANDA,,,,Low
9400603507,GOVT HIGH SCHOOL BHADEHDU,BANDA,BISANDA,,,,Low
9400604707,GOVT. HIGH SCHOOL RANIPUR,BANDA,BISANDA,,,,Low
9400801005,GOVT HIGH SCH. BAREHTA,BANDA,JASPURA,,,,Low
9400802406,GOVT HIGH SCH. SABADA,BANDA,JASPURA,,,,Low
9400800716,GOVT HIGH SCHOOL GADARIA,BANDA,JASPURA,,,,Low
9400700113,GGIC KAMASIN,BANDA,KAMASIN,,,,Low
9400701510,GOV INTER COLLEGE BEERA ,BANDA,KAMASIN,-20.0,,,Low
9400704210,GOVERNMENT INTER COLLEGE LOHRA BLOCK KAMASIN ,BANDA,KAMASIN,,,,Low
9400705005,GOVT HIGH SCHOOL  CHARKA,BANDA,KAMASIN,,,,Low
9400702207,GOVT HIGH SCHOOL  MAMSI KHURD,BANDA,KAMASIN,,,,Low
9400301707,GIVT. INTER COLLEGE BILGAW,BANDA,MAHUWA,-39.73,-133.33,93.6,Low
9400303208,GOVT HIGH SCH. BADO BUJURG,BANDA,MAHUWA,,,,Low
9400306006,GOVT HIGH SCH. GUMAI,BANDA,MAHUWA,,,,Low
9400300703,GOVT HIGH SCH. JAKHANI,BANDA,MAHUWA,,,,Low
9400301604,GOVT. HIGH SCHOOL ADHRORI,BANDA,MAHUWA,,,,Low
9400900404,GIC BANDA,BANDA,NAGAR KSHETRA,-332.31,-533.85,201.54,Low
9400902302,GOVT GILS INT COLLEGE BANDA,BANDA,NAGAR KSHETRA,-1204.17,-824.05,-380.12,Low
9400402237,G.G.I.C. ATARRA,BANDA,NARAINI,-193.33,-190.0,-3.33,Low
9400405209,G.G.I.C. KARTAL,BANDA,NARAINI,,,,Low
9400407204,G.I.C. KALINGER,BANDA,NARAINI,-164.91,-316.0,151.09,Low
9400402717,G.I.C.FATEH GANJ,BANDA,NARAINI,,,,Low
9400407007,GOVT. HIGH SCHOOL BIRAUNA,BANDA,NARAINI,,,,Low
9400402408,GOVT. HIGH SCHOOL JABARA PUR,BANDA,NARAINI,,,,Low
9400403205,GOVT. HIGH SCHOOL MAHUI,BANDA,NARAINI,,,,Low
9400400109,GOVT. HIGH SCHOOL PAUHAR,BANDA,NARAINI,,,,Low
9400406207,GOVT.HIGH SCHOOL BARUA KALINGER,BANDA,NARAINI,,,,Low
9400210110,G.G.I.C.TINDWARI,BANDA,TINDWARI,,,,Low
9400203608,G.I.C.PAILANI,BANDA,TINDWARI,-33400.0,-3900.0,-29500.0,Low
9400204403,GOVT HIGH SCHOOL REHUNTA ,BANDA,TINDWARI,,,,Low
9400202304,GOVT. HIGH SCHOOL GUGAULI,BANDA,TINDWARI,,,,Low
9400200209,GOVT. HIGH SCHOOL JAMUWAN,BANDA,TINDWARI,,,,Low
9400201707,GOVT.HIGH SCHOOL AMLIKAUR,BANDA,TINDWARI,,,,Low
9460500109,RAJKIYA INTER COLLEGE AHAMADPUR (MSDP),BARABANKI,BANI KODAR,-173.68,-12.9,-160.78,Low
9460511103,RAJKIYA U.M.V DHEMA,BARABANKI,BANI KODAR,,,,Low
9460400139,GOVT HIGH SCHOOL BADEL BARABANKI,BARABANKI,BANKI,,,,Low
9460402406,Govt high school Bhanauli Barabanki,BARABANKI,BANKI,,,,Low
9460406615,RAJIKIYA U.M.V RAMPUR JAHANGIRA BAD,BARABANKI,BANKI,,,,Low
9461011101,RAJKIYA INTER COLLEGE SHABPUR (MSDP),BARABANKI,BANKI,-457.89,-75.76,-382.13,Low
9460403405,RAJKIYA U.M.V BAROLIJATA,BARABANKI,BANKI,-646.88,-127.61,-519.27,Low
9460407105,RAJKIYA U.M.V RASOOLPUR HOUSE,BARABANKI,BANKI,,,,Low
9461621202,RAJKIYA GIRLS INTER COLLEGE,BARABANKI,BARABANKI CITY,-745.76,-434.09,-311.67,Low
9461621201,RAJKIYA INTER COLLEGE BARABANKI,BARABANKI,BARABANKI CITY,-493.33,-661.7,168.37,Low
9460903202,Govt high school Danapur kayampur Barabanki,BARABANKI,DARIYA BAD,,,,Low
9460300108,GOVT. G. INTER COLLEGE DEWA,BARABANKI,DEWA,,,,Low
9460306205,RAJKIYA U.M.V MITTAI,BARABANKI,DEWA,,,,Low
9460106303,GOVT. GIRLS INTER COLLEGE FATEHPUR,BARABANKI,FATEH PUR,-356.0,-711.11,355.11,Low
9460104607,RAJKIYA INTER COLLEGE BELHARA (MSDP),BARABANKI,FATEH PUR,-314.81,-51.16,-263.65,Low
9460100806,RAJKIYA U.M.V HASANPUR TANDA,BARABANKI,FATEH PUR,,,,Low
9460603507,G H S  CHAUBISI BARABANKI,BARABANKI,HAIDAR GARH,,,,Low
9460609416,RAJKIYA BALIKA INTER COLLGE HAIDAR,BARABANKI,HAIDAR GARH,-495.0,-161.7,-333.3,Low
9460608703,RAJKIYA U.M.V JARMAU HAIDARGARH,BARABANKI,HAIDAR GARH,,,,Low
9460614502,RAJKIYA U.M.V SUBEHA,BARABANKI,HAIDAR GARH,,,,Low
9461110119,RAJKIYA BALIKA NTER COLLEGE  JAIDPUR MSDPalika ,BARABANKI,HARAKH,-271.88,-127.5,-144.38,Low
9461109908,RAJKIYA K.INTER COLLGE SATRIKH,BARABANKI,HARAKH,,,,Low
9461110903,RAJKIYA U.M.V MOHDIPUR CHAKSAR,BARABANKI,HARAKH,,,,Low
9461010302,GOVERNMENT GIRLS INTER COLLEGE,BARABANKI,MASAULI,,,,Low
9461000506,RAJKEEY U.M.V BANSA,BARABANKI,MASAULI,,,,Low
9461003403,RAJKIYA U.M.V NYAMAT PUR,BARABANKI,MASAULI,,,,Low
9461408503,GOVT HIGH SCHOOL GHUGHTAIR,BARABANKI,NINDURA,,,,Low
9461404803,GOVT HIGH SCHOOL SAMARDA,BARABANKI,NINDURA,,,,Low
9461405803,Govt high school Kaji behta Barabanki,BARABANKI,NINDURA,,,,Low
9461402403,RAJKIYA INTER COLLEGE NINDURA,BARABANKI,NINDURA,,,,Low
9461408803,RAJKIYA U.M.V BADAIDEEH,BARABANKI,NINDURA,,,,Low
9460704103,RAJKEEY U.M.V PUREDALAI,BARABANKI,PURE DALAI,,,,Low
9461220701,RAJKIYA U.M.V ASDAMAU BELHARI SIDDHAUR,BARABANKI,SIDDHAOR,,,,Low
9460200106,RAJKIYA INTER COLLEGE SIRAULIGAUS,BARABANKI,SIRAULI GAUSPUR,,,,Low
9460805708,RAJ. INTER COLLEGE SURATGANJ,BARABANKI,SURAT GANJ,-849.33,-625.76,-223.57,Low
9460808806,RAJKIYA U.M.V CHHEDA,BARABANKI,SURAT GANJ,,,,Low
9461306504,RAJKIYA U.M.V KABOOLPUR TRIVEDIGANJ,BARABANKI,TRIVEDI GANJ,,,,Low
9461307705,RAJKIYA U.M.V POKHRA,BARABANKI,TRIVEDI GANJ,,,,Low
9201711002,GOVT. SEC. SCHOOL KHULI,BAREILLY,ALAMPUR,,,,Low
9201201405,GOVT. GIRLS INTER COLLEGE AONLA,BAREILLY,AONLA,-129.82,-368.97,239.15,Low
9201401303,GOVT. GIRLS HIGH SCHOOL MALHPUR,BAREILLY,BAHERI,,,,Low
9201403206,GOVT. HIGH SCHOOL RATANGARH,BAREILLY,BAHERI,,,,Low
9201409603,GOVT. HIGH SCHOOL SIYATHERI,BAREILLY,BAHERI,,,,Low
9201410803,GOVT. HIGH SCHOOL TANDA CHHANGA,BAREILLY,BAHERI,,,,Low
9201300412,GOVT. GIRLS INTER COLLEGE BAHERI,BAREILLY,BAHERI TOWN,-85.94,-100.0,14.06,Low
9201904905,GOVT. GIRLS INTER COLLEGE BAREILLY,BAREILLY,BAREILLY TOWN,-134.85,-161.54,26.69,Low
9201910704,GOVT. INTER COLLEGE BAREILLY,BAREILLY,BAREILLY TOWN,-489.16,-489.8,0.64,Low
9200604320,GOVT. GIRLS HIGH SCHOOL KYOLARIYA,BAREILLY,BHADPURA,,,,Low
9200603205,GOVT. HIGH SCHOOL JYOTI JAGIR,BAREILLY,BHADPURA,,,,Low
9200601404,GOVT. HIGH SCHOOL MOHAMMADPUR,BAREILLY,BHADPURA,,,,Low
9200605803,PT DEENDYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE ALAHIYA BHADPURA NAWABGANJ BAREILLY,BAREILLY,BHADPURA,-116.13,-78.95,-37.18,Low
9201100403,GOVT. HIGH SCHOOL ALINAGAR,BAREILLY,BHOJIPURA,,,,Low
9201106803,GOVT. HIGH SCHOOL DALPATPUR,BAREILLY,BHOJIPURA,,,,Low
9200310603,GOVT. HIGH SCHOOL INAYATPUR,BAREILLY,BHUTA,,,,Low
9200301003,GOVT. SEC. SCHOOL SIMARA KESHOPUR,BAREILLY,BHUTA,,,,Low
9200302904,PT DEENDYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE BEBAL BASANTPUR BHUTA BAREILLY,BAREILLY,BHUTA,-124.39,-23.08,-101.31,Low
9201506403,GOVT. HIGH SCHOOL AURANGABAD,BAREILLY,FARIDPUR,,,,Low
9201506103,GOVT. HIGH SCHOOL KARTAULI,BAREILLY,FARIDPUR,,,,Low
9201505404,GOVT. HIGH SCHOOL SHIVPURI,BAREILLY,FARIDPUR,,,,Low
9200700205,GOVT INTER COLLEGE AGRAS,BAREILLY,FATEHGANJ,-712.5,-782.35,69.85,Low
9200700603,GOVT. INTER COLLEGE TURSA PATTI FATEHGANJ W,BAREILLY,FATEHGANJ,39.53,100.0,-60.47,High Risk
9200703103,GOVT. SEC. SCHOOL NARA FARIDAPUR,BAREILLY,FATEHGANJ,,,,Low
9200800106,GOVT. GIRLS HIGH SCHOOL KYARA,BAREILLY,KYARA,,,,Low
9200808702,GOVT. HIGH SCHOOL NANDGAON,BAREILLY,KYARA,,,,Low
9200801302,GOVT. HIGH SCHOOL NAVI NAGAR,BAREILLY,KYARA,,,,Low
9200802505,GOVT. HIGH SCHOOL PALPUR KAMALPUR,BAREILLY,KYARA,,,,Low
9200809003,GOVT. HIGH SCHOOL TAL GAUTIA,BAREILLY,KYARA,,,,Low
9200803105,PT DEENDYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE CHAIBARI KYARA BAREILLY,BAREILLY,KYARA,-392.86,-81.48,-311.38,Low
9201002908,ABHINAV VIDYALAY ATARCHHERI,BAREILLY,MAJHGAWAN,100.0,100.0,0.0,High Risk
9201007604,GOVT. HIGH SCHOOL BALEI BHAGWANTPUR,BAREILLY,MAJHGAWAN,,,,Low
9201001402,GOVT. HIGH SCHOOL BASANTPUR,BAREILLY,MAJHGAWAN,,,,Low
9201007203,GOVT. HIGH SCHOOL BHINDAURA,BAREILLY,MAJHGAWAN,,,,Low
9201006424,GOVT. INTER COLLEGE VISHARATGANJ,BAREILLY,MAJHGAWAN,-257.14,-148.39,-108.75,Low
9200203905,GOVT. HIGH SCHOOL BALLIYA,BAREILLY,MIRGANJ,,,,Low
9200400505,GOVT HIGH SCHOOL TANDA SADAT,BAREILLY,NAWABGANJ,,,,Low
9200403804,GOVT SCHOOL PANDRI,BAREILLY,NAWABGANJ,,,,Low
9200400830,GOVT. GIRLS INTER COLLEGE NAWABGANJ,BAREILLY,NAWABGANJ,-29.76,-50.0,20.24,Low
9200400338,GOVT. GIRLS INTER COLLEGE SETHAL NAWABGANJ,BAREILLY,NAWABGANJ,-221.05,,,Low
9200406003,GOVT. HIGH SCHOOL BADHEPURA,BAREILLY,NAWABGANJ,,,,Low
9200405205,GOVT. HIGH SCHOOL BIJAMAU,BAREILLY,NAWABGANJ,,,,Low
9200407405,GOVT. HIGH SCHOOL HARPUR MATKALI,BAREILLY,NAWABGANJ,,,,Low
9200403103,GOVT. HIGH SCHOOL PAROTHI,BAREILLY,NAWABGANJ,,,,Low
9200403708,GOVT. INTER COLLEGE BARAUR NAWABGANJ,BAREILLY,NAWABGANJ,-7.32,,,Low
9200400413,GOVT. INTER COLLEGE HAFIZGANJ NAWABGANJ,BAREILLY,NAWABGANJ,-51.61,,,Low
9200402804,PT DEENDYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE TAYARJAGIR NAWABGANJ BAREILLY,BAREILLY,NAWABGANJ,-940.0,-386.67,-553.33,Low
9200104004,GOVT. HIGH SCHOOL VRATHANPUR,BAREILLY,RAMNAGAR,,,,Low
9200104907,PT DEENDYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE HARDASPUR RAMNAGAR AONLA BAREILLY,BAREILLY,RAMNAGAR,-10.71,10.42,-21.13,Low
9200500905,GOVT. GIRLS INTER COLLEGE PAIGA DAMKHODA,BAREILLY,RICHHA(DAMKHODA),,,,Low
9200500206,GOVT. INTER COLLEGE MUNDIA JAGIR DAMKHODA,BAREILLY,RICHHA(DAMKHODA),-123.08,,,Low
9200500108,GOVT. INTER COLLEGE RICHHA,BAREILLY,RICHHA(DAMKHODA),-587.5,-133.33,-454.17,Low
9200512203,GOVT. SEC. SCHOOL GULADIYA ATA HUSSAIN,BAREILLY,RICHHA(DAMKHODA),,,,Low
9200503004,PT DEENDYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE KACHNERA RICHHA BAREILLY,BAREILLY,RICHHA(DAMKHODA),-511.11,-750.0,238.89,Low
9200907808,GOVT. HIGH SCHOOL BALLI,BAREILLY,SHERGARH,,,,Low
9200905303,GOVT. HIGH SCHOOL SIMRAWAN,BAREILLY,SHERGARH,,,,Low
9200909424,GOVT. INTER COLLEGE SHERGARH,BAREILLY,SHERGARH,-4350.0,-170.0,-4180.0,Low
9201803508,GOVT. GIRLS INTER COLLEGE URLA JAGIR VITHRI CHAINPUR,BAREILLY,VITHARI CHAINPUR,-147.83,,,Low
9201800908,GOVT. HIGH SCHOOL BITHRI CHAINPUR BAREILLY,BAREILLY,VITHARI CHAINPUR,,,,Low
9201804403,GOVT. INTER COLLEGE BALIPUR AHMADPUR VITHRI CHAINPUR,BAREILLY,VITHARI CHAINPUR,-102.33,100.0,-202.33,Low
9201808503,GOVT. SEC. SCHOOL AHILADPUR,BAREILLY,VITHARI CHAINPUR,,,,Low
9550108107,GOVT HR SEC BEILI BAHADURPUR,BASTI,BAHADURPUR,,,,Low
9550103003,GOVT HR SEC KALWARI EHATMALI,BASTI,BAHADURPUR,,,,Low
9550102104,GOVT HR SEC KURHAPATTI DARIYANV,BASTI,BAHADURPUR,,,,Low
9550108106,GOVT HRSEC KHALIL PATTI,BASTI,BAHADURPUR,,,,Low
9550713201,GOVT HR SEC KHAKUWA,BASTI,BASTI SADAR,,,,Low
9551500105,GOVT GIRLS H.S. GOPALPUR UNJI BASTI,BASTI,DUBAULIA,,,,Low
9551500106,GOVT GIRLS HR SEC MAHULANI,BASTI,DUBAULIA,,,,Low
9551500107,GOVT HR SEC RAMVAPUR RAJA,BASTI,DUBAULIA,,,,Low
9550518731,ABHINAV VIDYALAYA BABHNAN,BASTI,GAUR,-144.44,35.0,-179.44,Low
9550518709,GOVT HR SEC PIPRAHIA,BASTI,GAUR,,,,Low
9550518707,GOVT HR SEC VIDYALAY MEHDIYA KHADAK BAHADUR SINGH,BASTI,GAUR,,,,Low
9550518708,GOVT KANYA INTER COL KACHIYA,BASTI,GAUR,,,,Low
9551306804,GOVT HR SEC INDAULI,BASTI,HARRIYA,,,,Low
9551313204,GOVT HR SEC VIDYALY BARAHPUR,BASTI,HARRIYA,,,,Low
9550218502,GOVT HR SEC SCHOOL SIKTA BASTI,BASTI,KAPTANGANJ,,,,Low
9551000904,GOVT HR SEC PARSANVA,BASTI,KUDRAHA,,,,Low
9551207605,GOVT HIGH SEC SIKANDERPUR,BASTI,PARSHURAMPUR,,,,Low
9551209803,PANDIT DEEN DAYAL UPADHYAY RAJKEEYA MODEL INTER COLLEGE SHRINGINAARI BASTI,BASTI,PARSHURAMPUR,-110.0,-94.83,-15.17,Low
9550314108,PANDIT DEEN DAYAL UPADHYAY RAJKEEYA MODEL INTER COLLEGE GOTHWA BASTI,BASTI,RUDHOLI,-200.0,-326.47,126.47,Low
9550602507,GOVT HR SEC AJGAIVA JUNGLE,BASTI,SALTOVA GOPALPUR,,,,Low
9551404605,GOVT INTER COLLEGE BASTI,BASTI,TOWN AREA,-352.63,-251.43,-101.2,Low
9551404606,GOVT KANYA INTER COLL BASTI,BASTI,TOWN AREA,-222.86,-148.42,-74.44,Low
9550905007,GOVT KANYA INTER COLL SONVARSHA BASTI,BASTI,VIKRAMJOT,,,,Low
9710700106,GOVT. HIGH SCHOOL ABHOLI,BHADOI,ABHOLI,,,,Low
9710700803,GOVT. HIGH SCHOOL KURHWA,BHADOI,ABHOLI,,,,Low
9710702304,GOVT. HIGH SCHOOL RAMNAGAR,BHADOI,ABHOLI,,,,Low
9710703203,GOVT. HIGH SCHOOL SADAUPUR,BHADOI,ABHOLI,,,,Low
9710421604,GOVT. GIRLS INTER COLLEGE JAGANNATHPUR,BHADOI,AURAI,-3.03,-161.9,158.87,Low
9710424903,GOVT. HIGH SCHOOL BARJI,BHADOI,AURAI,,,,Low
9710403802,GOVT. HIGH SCHOOL CHAKJURAVAN,BHADOI,AURAI,,,,Low
9710409703,GOVT. HIGH SCHOOL CHAKLALA,BHADOI,AURAI,,,,Low
9710405002,GOVT. HIGH SCHOOL CHAKVEERA,BHADOI,AURAI,,,,Low
9710411704,GOVT. HIGH SCHOOL JHAUVA,BHADOI,AURAI,,,,Low
9710401504,GOVT. HIGH SCHOOL LALANAGAR,BHADOI,AURAI,,,,Low
9710405904,GOVT. HIGH SCHOOL SAMDHA,BHADOI,AURAI,,,,Low
9710428804,P.D.D.U. GOVT. GIRLS INTER COLLEGE MAHARAJGANJ,BHADOI,AURAI,,,,Low
9710410107,Pt Deendayal Upadhyay Govt Model Inter College girdbadganv bhadohi,BHADOI,AURAI,-81.33,62.75,-144.08,Low
9710117503,GOVT. HIGH SCHOOL AJAYPUR,BHADOI,BHADOHI,,,,Low
9710126702,GOVT. HIGH SCHOOL BABHANAUTI,BHADOI,BHADOHI,,,,Low
9710114304,GOVT. HIGH SCHOOL BHAGWANPUR KANEHARI,BHADOI,BHADOHI,,,,Low
9710111903,GOVT. HIGH SCHOOL HARICHANDANPUR,BHADOI,BHADOHI,,,,Low
9710109803,GOVT. HIGH SCHOOL KANDHIYA,BHADOI,BHADOHI,,,,Low
9710103503,GOVT. HIGH SCHOOL PARGASPUR,BHADOI,BHADOHI,,,,Low
9710119703,GOVT. HIGH SCHOOL SANVAIYA,BHADOI,BHADOHI,,,,Low
9710100704,GOVT. HIGH SCHOOL YAKOOBPUR,BHADOI,BHADOHI,,,,Low
9710514105,GOVT. HIGH SCHOOL BARIPUR,BHADOI,DEEGH,,,,Low
9710503303,GOVT. HIGH SCHOOL CHAKMANDHATA,BHADOI,DEEGH,,,,Low
9710510103,GOVT. HIGH SCHOOL CHANDAPUR,BHADOI,DEEGH,,,,Low
9710511303,GOVT. HIGH SCHOOL DASHARAMPATTI,BHADOI,DEEGH,,,,Low
9710510803,GOVT. HIGH SCHOOL NAGARDAH,BHADOI,DEEGH,,,,Low
9710519205,KASTURBA GANDHI GOVT. HIGH SCHOOL VAHIDANAGAR,BHADOI,DEEGH,,,,Low
9710502905,Pt Deendayal Upadhyay Govt Model Inter College Sagarraipur bhadohi,BHADOI,DEEGH,-337.5,-170.83,-166.67,Low
9710207607,GOVT. HIGH SCHOOL KASIDAHA,BHADOI,GYANPUR,,,,Low
9710208906,GOVT. HIGH SCHOOL PALI,BHADOI,GYANPUR,,,,Low
9710217803,GOVT. HIGH SCHOOL SARAI MISHRANI,BHADOI,GYANPUR,,,,Low
9710222719,SHRI KASHIRAJ RAJAKIYA SANSKRIT MAHAVIDHYALAY GYANPUR BHADOHI ,BHADOI,GYANPUR,,,,Low
9710221518,VIBHUTI NARAYAN GOVT. INTER COLLEGE GYANPUR,BHADOI,GYANPUR,-2816.67,-3281.25,464.58,Low
9710311004,GOVT. HIGH SCHOOL ABHIYA,BHADOI,SURIYAVAN,,,,Low
9710307204,GOVT. HIGH SCHOOL ARJUNPUR,BHADOI,SURIYAVAN,,,,Low
9710309603,GOVT. HIGH SCHOOL HARIHARPUR,BHADOI,SURIYAVAN,,,,Low
9710316203,GOVT. HIGH SCHOOL LALIPUR,BHADOI,SURIYAVAN,,,,Low
9710313603,GOVT. HIGH SCHOOL MAHUAPUR,BHADOI,SURIYAVAN,,,,Low
9030310602,GOVT GIRLS INTER COLLEGE,BIJNOR,AAKU(NEHTOR),-14.71,-59.09,44.38,Low
9030317601,RAJKIYA HIGH SCHOOL NARAYAN KHERI,BIJNOR,AAKU(NEHTOR),,,,Low
9030307205,RAJKIYA HIGHI SCHOOL MATORA MAN,BIJNOR,AAKU(NEHTOR),,,,Low
9030103004,.RAJKIYA SANT .RAVIDAS AVAM A.HIG.SEC. HAREWALI,BIJNOR,AFZALGRAH,100.0,100.0,0.0,High Risk
9030109405,GOVT ADARSH INTER COLLAGE,BIJNOR,AFZALGRAH,-212.5,-181.25,-31.25,Low
